ENCFF603OCV.bed.gz,YY1  
ENCFF411VLT.bed.gz,H3K4me3  
ENCFF183UQD.bed.gz,H3K4me1  
ENCFF501WIO.bed.gz,H3K4me3  
ENCFF330VYI.bed.gz,H3K36me3  
ENCFF598CKB.bed.gz,H3K4me3  
ENCFF023MUY.bed.gz,POLR2A  
ENCFF137HWZ.bed.gz,H3K79me2  
ENCFF853SJJ.bed.gz,H2AFZ  
ENCFF001XDR.bed.gz,H3K4me3  
ENCFF342UVO.bed.gz,POLR2AphosphoS5  
ENCFF736HIT.bed.gz,H3K4me3  
ENCFF461ZOE.bed.gz,H3K9me3  
ENCFF476QVO.bed.gz,H3K4me3  
ENCFF678BYP.bed.gz,H3K27ac  
ENCFF001STD.bed.gz,H3K36me3  
ENCFF001UEG.bed.gz,RAD21  
ENCFF698JRH.bed.gz,POLR2AphosphoS5  
ENCFF837QCC.bed.gz,H3K9ac  
ENCFF300BYZ.bed.gz,EP300  
ENCFF507EYU.bed.gz,H3K27ac  
ENCFF550UOO.bed.gz,H3K9ac  
ENCFF903MXX.bed.gz,RAD21  
ENCFF813MTO.bed.gz,POLR2A  
ENCFF831OYF.bed.gz,H3K4me3  
ENCFF692NCP.bed.gz,H3K4me3  
ENCFF001VGE.bed.gz,POLR2A  
ENCFF736JBP.bed.gz,H3K4me1  
ENCFF001SSY.bed.gz,H3K9me3  
ENCFF859CUW.bed.gz,H3K4me2  
ENCFF939MVJ.bed.gz,H3K27me3  
ENCFF832HHG.bed.gz,H3K4me3  
ENCFF900KYA.bed.gz,H3K4me3  
ENCFF001SVC.bed.gz,H3K4me3  
ENCFF268WOF.bed.gz,H3K9me3  
ENCFF001XIB.bed.gz,H3K4me3  
ENCFF937ZZU.bed.gz,H3K27ac  
ENCFF902HNO.bed.gz,YY1  
ENCFF398VGH.bed.gz,H4K20me1  
ENCFF862BEK.bed.gz,H3K4me1  
ENCFF901DPH.bed.gz,H3K4me1  
ENCFF671MKW.bed.gz,H3K79me2  
ENCFF359YAY.bed.gz,H3K9me3  
ENCFF409JXS.bed.gz,H3K36me3  
ENCFF238LSF.bed.gz,H3K4me1  
ENCFF158NKC.bed.gz,H3K4me1  
ENCFF789TOA.bed.gz,H3K4me1  
ENCFF001TYG.bed.gz,POLR2AphosphoS5  
ENCFF491ODR.bed.gz,H3K79me2  
ENCFF918SPH.bed.gz,POLR2A  
ENCFF881AEV.bed.gz,H4K20me1  
ENCFF882CKC.bed.gz,H3K4me3  
ENCFF958LUB.bed.gz,YY1  
ENCFF089WHI.bed.gz,H3K9me3  
ENCFF895PSF.bed.gz,H3K4me1  
ENCFF001XCX.bed.gz,H3K36me3  
ENCFF925YLB.bed.gz,H3K4me2  
ENCFF374MPQ.bed.gz,H4K20me1  
ENCFF839FFB.bed.gz,H3K4me1  
ENCFF779DOV.bed.gz,H3K4me3  
ENCFF001TAS.bed.gz,H4K20me1  
ENCFF438LDG.bed.gz,H3K4me3  
ENCFF089WWV.bed.gz,H3K9me3  
ENCFF954RZD.bed.gz,H3K4me3  
ENCFF001STV.bed.gz,H3K9me3  
ENCFF627QBJ.bed.gz,H4K20me1  
ENCFF001SWI.bed.gz,H3K4me1  
ENCFF151EFN.bed.gz,H3K27ac  
ENCFF029DCW.bed.gz,H4K20me1  
ENCFF199WEZ.bed.gz,H3K4me3  
ENCFF881CLO.bed.gz,H3K36me3  
ENCFF643HDO.bed.gz,H3K9me3  
ENCFF001WXH.bed.gz,H3K36me3  
ENCFF331MEF.bed.gz,H2AFZ  
ENCFF558VBW.bed.gz,H3K27ac  
ENCFF019CWL.bed.gz,H3K4me3  
ENCFF515CEL.bed.gz,YY1  
ENCFF623DIA.bed.gz,POLR2AphosphoS5  
ENCFF214YQS.bed.gz,POLR2AphosphoS5  
ENCFF223BZS.bed.gz,H3K4me3  
ENCFF391MEA.bed.gz,H3K27ac  
ENCFF001UOP.bed.gz,POLR2AphosphoS5  
ENCFF723QDO.bed.gz,H3K4me3  
ENCFF840LZA.bed.gz,H3K4me3  
ENCFF494WSV.bed.gz,H3K27ac  
ENCFF411VHD.bed.gz,H3K4me1  
ENCFF177WNT.bed.gz,H3K27ac  
ENCFF548SOW.bed.gz,H3K9ac  
ENCFF977ZBK.bed.gz,POLR2A  
ENCFF001WWT.bed.gz,H3K4me3  
ENCFF382SIB.bed.gz,H3K27ac  
ENCFF504SED.bed.gz,H3K4me3  
ENCFF001TUD.bed.gz,YY1  
ENCFF054JWD.bed.gz,EP300  
ENCFF205UUX.bed.gz,H3K27ac  
ENCFF001XFM.bed.gz,H3K4me3  
ENCFF211CSJ.bed.gz,H3K4me3  
ENCFF270KIL.bed.gz,H3K27ac  
ENCFF919UYC.bed.gz,H3K9me3  
ENCFF395UUE.bed.gz,H3K4me3  
ENCFF001UOL.bed.gz,REST  
ENCFF443TBN.bed.gz,YY1  
ENCFF111FTU.bed.gz,POLR2AphosphoS5  
ENCFF988VKY.bed.gz,POLR2A  
ENCFF338QRK.bed.gz,H3K27me3  
ENCFF812ISU.bed.gz,H3K36me3  
ENCFF920LBN.bed.gz,H3K79me2  
ENCFF282NPF.bed.gz,H3K4me1  
ENCFF673MLP.bed.gz,H3K36me3  
ENCFF329AOQ.bed.gz,H3K36me3  
ENCFF564LZF.bed.gz,H3K36me3  
ENCFF753RIR.bed.gz,H3K9me3  
ENCFF425HMG.bed.gz,H3K4me3  
ENCFF148KEI.bed.gz,H3K27ac  
ENCFF553LMB.bed.gz,H3K4me1  
ENCFF361SYZ.bed.gz,H3K27me3  
ENCFF689KBY.bed.gz,H3K4me2  
ENCFF001WWI.bed.gz,H3K4me3  
ENCFF118BTS.bed.gz,H3K4me1  
ENCFF017LKV.bed.gz,H3K9me3  
ENCFF403NIO.bed.gz,H3K4me3  
ENCFF001WYP.bed.gz,H3K4me3  
ENCFF001XGT.bed.gz,H3K4me3  
ENCFF609FME.bed.gz,H3K27me3  
ENCFF971RDM.bed.gz,H3K27ac  
ENCFF638SEH.bed.gz,H3K27me3  
ENCFF001WWD.bed.gz,H3K36me3  
ENCFF001SWY.bed.gz,H3K36me3  
ENCFF914LZL.bed.gz,H3K4me3  
ENCFF515NBA.bed.gz,H3K79me2  
ENCFF853YGY.bed.gz,H3K27ac  
ENCFF895QLA.bed.gz,REST  
ENCFF536HBV.bed.gz,H3K4me3  
ENCFF695JMF.bed.gz,H3K9ac  
ENCFF114CHQ.bed.gz,H3K9me3  
ENCFF641SRD.bed.gz,H3K9ac  
ENCFF786GFU.bed.gz,H3K4me3  
ENCFF552LZP.bed.gz,H3K4me3  
ENCFF001SVD.bed.gz,H3K79me2  
ENCFF737DEL.bed.gz,H3K27ac  
ENCFF892POX.bed.gz,H3K9me3  
ENCFF860MDW.bed.gz,H3K27ac  
ENCFF412ZWX.bed.gz,H4K20me1  
ENCFF423OBU.bed.gz,H3K4me2  
ENCFF756SUY.bed.gz,H3K27me3  
ENCFF739MCU.bed.gz,POLR2A  
ENCFF259TOZ.bed.gz,H3K36me3  
ENCFF668DAO.bed.gz,H3K27me3  
ENCFF880WKZ.bed.gz,H2AFZ  
ENCFF204NHG.bed.gz,H3K9ac  
ENCFF001XAH.bed.gz,H3K36me3  
ENCFF678PTP.bed.gz,H3K27ac  
ENCFF444HTC.bed.gz,H3K36me3  
ENCFF329BYK.bed.gz,H3K27ac  
ENCFF664OBH.bed.gz,POLR2AphosphoS5  
ENCFF001VOH.bed.gz,POLR2A  
ENCFF047RVS.bed.gz,H3K4me1  
ENCFF002CRK.bed.gz,POLR2A  
ENCFF580HQX.bed.gz,H4K20me1  
ENCFF002CMK.bed.gz,RAD21  
ENCFF496PWD.bed.gz,H3K4me2  
ENCFF001TBQ.bed.gz,H3K79me2  
ENCFF900JSN.bed.gz,H3K4me2  
ENCFF040BLN.bed.gz,H3K4me2  
ENCFF430MIT.bed.gz,POLR2AphosphoS5  
ENCFF295PRH.bed.gz,H3K4me3  
ENCFF615YBT.bed.gz,H3K27ac  
ENCFF717YXB.bed.gz,H3K4me3  
ENCFF230VED.bed.gz,H3K36me3  
ENCFF001WWR.bed.gz,H3K36me3  
ENCFF317HFX.bed.gz,H3K4me3  
ENCFF368ROI.bed.gz,POLR2A  
ENCFF325GOD.bed.gz,H3K4me3  
ENCFF159YHL.bed.gz,H2AFZ  
ENCFF089TYA.bed.gz,H3K4me1  
ENCFF817EON.bed.gz,H3K9me3  
ENCFF001WXD.bed.gz,H3K27me3  
ENCFF435GRZ.bed.gz,H3K4me2  
ENCFF170SVE.bed.gz,H3K4me2  
ENCFF301SBZ.bed.gz,H3K36me3  
ENCFF672WGZ.bed.gz,H3K4me2  
ENCFF549CKD.bed.gz,H3K4me2  
ENCFF865BVG.bed.gz,H3K4me1  
ENCFF009MYB.bed.gz,H3K4me1  
ENCFF596UYZ.bed.gz,H3K27me3  
ENCFF429WXC.bed.gz,EP300  
ENCFF283OWE.bed.gz,H3K9me3  
ENCFF465FMO.bed.gz,H3K27me3  
ENCFF974PTU.bed.gz,REST  
ENCFF534WUS.bed.gz,H3K4me1  
ENCFF001TXT.bed.gz,REST  
ENCFF001STA.bed.gz,H3K27ac  
ENCFF466DPJ.bed.gz,H3K27ac  
ENCFF001XII.bed.gz,H3K4me3  
ENCFF447LRX.bed.gz,H3K4me2  
ENCFF001WVC.bed.gz,H3K4me3  
ENCFF002CXL.bed.gz,EP300  
ENCFF345LME.bed.gz,H3K27ac  
ENCFF224VQB.bed.gz,H4K20me1  
ENCFF530IIS.bed.gz,H3K9ac  
ENCFF831KZM.bed.gz,H3K27ac  
ENCFF298WPQ.bed.gz,H3K9me3  
ENCFF654KAP.bed.gz,EP300  
ENCFF001UMD.bed.gz,YY1  
ENCFF462GLB.bed.gz,H3K36me3  
ENCFF423EVY.bed.gz,H3K4me1  
ENCFF870WJV.bed.gz,H3K4me2  
ENCFF270DRI.bed.gz,H3K27ac  
ENCFF803UAY.bed.gz,H3K4me3  
ENCFF413BWR.bed.gz,REST  
ENCFF002CMI.bed.gz,POLR2A  
ENCFF001TAJ.bed.gz,H3K4me1  
ENCFF541SHN.bed.gz,H3K4me2  
ENCFF405KTW.bed.gz,H3K36me3  
ENCFF697FHS.bed.gz,H3K36me3  
ENCFF604KXO.bed.gz,H3K27me3  
ENCFF638MNV.bed.gz,H3K4me1  
ENCFF618KFB.bed.gz,H3K9me3  
ENCFF250SPI.bed.gz,H2AFZ  
ENCFF001XCW.bed.gz,H3K27me3  
ENCFF244FMG.bed.gz,H3K4me2  
ENCFF002CKW.bed.gz,POLR2AphosphoS5  
ENCFF002CXO.bed.gz,POLR2A  
ENCFF261DPT.bed.gz,H3K4me3  
ENCFF999ZXH.bed.gz,H3K27ac  
ENCFF467JPM.bed.gz,H3K4me3  
ENCFF348VTJ.bed.gz,H3K9ac  
ENCFF365RUW.bed.gz,YY1  
ENCFF092DSJ.bed.gz,H3K4me3  
ENCFF721FWT.bed.gz,H3K27me3  
ENCFF420BCE.bed.gz,H3K27ac  
ENCFF960XPL.bed.gz,POLR2A  
ENCFF579AYO.bed.gz,YY1  
ENCFF569NUQ.bed.gz,H3K9me3  
ENCFF193RGE.bed.gz,H3K27ac  
ENCFF001XEV.bed.gz,H3K4me3  
ENCFF961YNW.bed.gz,H3K27ac  
ENCFF125SQT.bed.gz,POLR2AphosphoS5  
ENCFF420KEV.bed.gz,YY1  
ENCFF851JON.bed.gz,H3K79me2  
ENCFF931VAQ.bed.gz,H3K27ac  
ENCFF771DOD.bed.gz,POLR2A  
ENCFF332ZVG.bed.gz,H3K36me3  
ENCFF001XIO.bed.gz,H3K27me3  
ENCFF060JMH.bed.gz,H3K27ac  
ENCFF001WXS.bed.gz,H3K4me3  
ENCFF001XAE.bed.gz,H3K36me3  
ENCFF001WUT.bed.gz,H3K9me3  
ENCFF357ALO.bed.gz,H3K4me3  
ENCFF949DSS.bed.gz,H3K4me3  
ENCFF811NPL.bed.gz,H3K4me3  
ENCFF699VYO.bed.gz,H3K4me3  
ENCFF821DFM.bed.gz,H2AFZ  
ENCFF001VQU.bed.gz,POLR2A  
ENCFF453PVM.bed.gz,H3K9ac  
ENCFF083WSW.bed.gz,H3K4me1  
ENCFF379PJK.bed.gz,H3K4me2  
ENCFF818RTM.bed.gz,H3K9me3  
ENCFF001WUL.bed.gz,H3K4me3  
ENCFF582VKS.bed.gz,H3K36me3  
ENCFF392YJV.bed.gz,H3K36me3  
ENCFF328XNN.bed.gz,H3K9ac  
ENCFF001XHM.bed.gz,H3K4me3  
ENCFF162FCA.bed.gz,REST  
ENCFF001WXT.bed.gz,H3K4me3  
ENCFF001XCZ.bed.gz,H3K36me3  
ENCFF101EYT.bed.gz,H3K4me1  
ENCFF721GMU.bed.gz,H3K9me3  
ENCFF001XDZ.bed.gz,H3K4me3  
ENCFF150NZH.bed.gz,H3K36me3  
ENCFF230YIF.bed.gz,H3K27ac  
ENCFF357YPM.bed.gz,H3K4me1  
ENCFF382JFO.bed.gz,H3K36me3  
ENCFF001SWO.bed.gz,H3K4me3  
ENCFF001STF.bed.gz,H3K79me2  
ENCFF433LEM.bed.gz,H3K36me3  
ENCFF960XVG.bed.gz,H3K27me3  
ENCFF423UHK.bed.gz,H3K27me3  
ENCFF001UOG.bed.gz,POLR2AphosphoS5  
ENCFF001STG.bed.gz,H3K79me2  
ENCFF814JGD.bed.gz,H3K27me3  
ENCFF392WRJ.bed.gz,H3K27ac  
ENCFF679ANW.bed.gz,H3K4me3  
ENCFF511OKP.bed.gz,POLR2A  
ENCFF649YSY.bed.gz,H3K27me3  
ENCFF315ETE.bed.gz,H4K20me1  
ENCFF951HWE.bed.gz,H3K36me3  
ENCFF951AIG.bed.gz,H3K4me1  
ENCFF001WYI.bed.gz,H3K36me3  
ENCFF973TGZ.bed.gz,H3K4me1  
ENCFF108HPY.bed.gz,H3K36me3  
ENCFF319KQT.bed.gz,H3K27me3  
ENCFF128UOK.bed.gz,REST  
ENCFF481TQW.bed.gz,H2AFZ  
ENCFF001SZI.bed.gz,H3K4me2  
ENCFF872FNO.bed.gz,H3K9ac  
ENCFF940NWO.bed.gz,H3K27ac  
ENCFF056LGK.bed.gz,H3K4me3  
ENCFF143KGZ.bed.gz,H3K4me3  
ENCFF240YAU.bed.gz,H3K27me3  
ENCFF540KDJ.bed.gz,H3K36me3  
ENCFF429NPE.bed.gz,H3K4me3  
ENCFF148DHA.bed.gz,H3K4me1  
ENCFF198WAW.bed.gz,H2AFZ  
ENCFF001UAH.bed.gz,YY1  
ENCFF001WVO.bed.gz,H3K4me3  
ENCFF447HHD.bed.gz,H3K36me3  
ENCFF520QQG.bed.gz,H3K9me3  
ENCFF934JAK.bed.gz,H3K36me3  
ENCFF820AFJ.bed.gz,H3K36me3  
ENCFF001WYA.bed.gz,H3K4me3  
ENCFF001WYW.bed.gz,H3K4me3  
ENCFF001WWS.bed.gz,H3K36me3  
ENCFF702LZF.bed.gz,H3K4me1  
ENCFF887VSS.bed.gz,POLR2AphosphoS5  
ENCFF943ZUK.bed.gz,REST  
ENCFF062BKS.bed.gz,H3K4me3  
ENCFF289QID.bed.gz,EP300  
ENCFF379CMJ.bed.gz,EP300  
ENCFF636TIN.bed.gz,H3K36me3  
ENCFF001XCE.bed.gz,H3K4me3  
ENCFF001SVK.bed.gz,EP300  
ENCFF001XCJ.bed.gz,H3K27me3  
ENCFF001XDW.bed.gz,H3K4me3  
ENCFF957KWH.bed.gz,H3K36me3  
ENCFF061KOF.bed.gz,H3K4me1  
ENCFF340LBT.bed.gz,H3K27ac  
ENCFF027RPB.bed.gz,H3K27ac  
ENCFF113GWR.bed.gz,H3K36me3  
ENCFF522QMX.bed.gz,H3K9ac  
ENCFF266UEW.bed.gz,H3K36me3  
ENCFF584ZXA.bed.gz,H3K9me3  
ENCFF568NVQ.bed.gz,H3K4me1  
ENCFF908QLA.bed.gz,H3K4me3  
ENCFF001WVZ.bed.gz,H3K27me3  
ENCFF759CFC.bed.gz,H3K4me3  
ENCFF789FGH.bed.gz,H3K36me3  
ENCFF759SPZ.bed.gz,H3K4me3  
ENCFF170CBU.bed.gz,H3K9ac  
ENCFF001VLL.bed.gz,POLR2A  
ENCFF578RIV.bed.gz,H3K27me3  
ENCFF001XGP.bed.gz,H3K36me3  
ENCFF191EBN.bed.gz,H3K4me1  
ENCFF636CWU.bed.gz,H3K4me3  
ENCFF784BHQ.bed.gz,POLR2AphosphoS5  
ENCFF337FXU.bed.gz,H3K9me3  
ENCFF538RPS.bed.gz,H3K27ac  
ENCFF407ONM.bed.gz,H2AFZ  
ENCFF122YOI.bed.gz,H3K27me3  
ENCFF990HMT.bed.gz,H3K79me2  
ENCFF263PFB.bed.gz,H3K27me3  
ENCFF966LMJ.bed.gz,H3K4me1  
ENCFF102TOY.bed.gz,H3K9ac  
ENCFF258PHY.bed.gz,H3K4me3  
ENCFF971VIL.bed.gz,H3K27me3  
ENCFF098LQH.bed.gz,H3K4me1  
ENCFF508ZEB.bed.gz,EP300  
ENCFF001VOE.bed.gz,POLR2A  
ENCFF967QSI.bed.gz,H3K4me3  
ENCFF487YGN.bed.gz,H3K27ac  
ENCFF941JBN.bed.gz,H3K27ac  
ENCFF284BLP.bed.gz,H3K4me1  
ENCFF694FFX.bed.gz,H3K4me1  
ENCFF125VLX.bed.gz,EP300  
ENCFF001VCZ.bed.gz,H3K4me1  
ENCFF561PER.bed.gz,H3K36me3  
ENCFF246RMU.bed.gz,H3K9ac  
ENCFF043LUG.bed.gz,H3K4me3  
ENCFF915NOU.bed.gz,H3K9ac  
ENCFF604CRW.bed.gz,H3K4me2  
ENCFF091MSP.bed.gz,H3K79me2  
ENCFF289MUX.bed.gz,POLR2A  
ENCFF228XCJ.bed.gz,H3K27me3  
ENCFF302GPZ.bed.gz,H3K36me3  
ENCFF430PDI.bed.gz,H3K79me2  
ENCFF122UUO.bed.gz,POLR2AphosphoS5  
ENCFF786UNH.bed.gz,H3K4me3  
ENCFF001VDK.bed.gz,H3K36me3  
ENCFF897VGT.bed.gz,H2AFZ  
ENCFF582MED.bed.gz,H3K36me3  
ENCFF250QZH.bed.gz,H3K36me3  
ENCFF001VDA.bed.gz,H3K36me3  
ENCFF002CMX.bed.gz,YY1  
ENCFF002DAS.bed.gz,POLR2A  
ENCFF884VAH.bed.gz,H3K27ac  
ENCFF001WYH.bed.gz,H3K36me3  
ENCFF291WFP.bed.gz,H3K27me3  
ENCFF899CCI.bed.gz,H3K4me2  
ENCFF900PTF.bed.gz,H3K9me3  
ENCFF470PIP.bed.gz,H3K27me3  
ENCFF565PHW.bed.gz,H3K4me3  
ENCFF379TEL.bed.gz,POLR2A  
ENCFF178JKM.bed.gz,H3K79me2  
ENCFF763AYC.bed.gz,H3K4me2  
ENCFF991RWX.bed.gz,H3K27ac  
ENCFF001XBR.bed.gz,H3K4me3  
ENCFF277DQI.bed.gz,H2AFZ  
ENCFF337MMU.bed.gz,H3K79me2  
ENCFF720SPY.bed.gz,H3K27ac  
ENCFF941PHH.bed.gz,H3K4me3  
ENCFF405MGZ.bed.gz,H3K4me2  
ENCFF845YAV.bed.gz,YY1  
ENCFF451NMR.bed.gz,H3K27ac  
ENCFF450TSY.bed.gz,H3K4me1  
ENCFF340XWP.bed.gz,H3K27ac  
ENCFF055BVC.bed.gz,H3K4me3  
ENCFF002ENF.bed.gz,H3K4me3  
ENCFF151UYE.bed.gz,H2AFZ  
ENCFF685JCP.bed.gz,H3K27ac  
ENCFF001XFJ.bed.gz,H3K4me3  
ENCFF636FNY.bed.gz,H3K79me2  
ENCFF001TBE.bed.gz,H3K79me2  
ENCFF903UPT.bed.gz,H3K4me1  
ENCFF417KZL.bed.gz,H3K9ac  
ENCFF583XDA.bed.gz,EP300  
ENCFF926FUM.bed.gz,YY1  
ENCFF023IGO.bed.gz,EP300  
ENCFF155UOS.bed.gz,H3K4me3  
ENCFF001WUN.bed.gz,H3K4me3  
ENCFF186VIC.bed.gz,H3K27ac  
ENCFF752ALB.bed.gz,H3K4me3  
ENCFF926HNB.bed.gz,H3K36me3  
ENCFF753VTS.bed.gz,H3K9ac  
ENCFF001VOD.bed.gz,POLR2A  
ENCFF622LDN.bed.gz,H3K36me3  
ENCFF767SMB.bed.gz,H3K4me1  
ENCFF170UDG.bed.gz,H3K79me2  
ENCFF665VIR.bed.gz,POLR2A  
ENCFF368CJR.bed.gz,H3K36me3  
ENCFF112QCZ.bed.gz,POLR2A  
ENCFF172OLJ.bed.gz,REST  
ENCFF256WOX.bed.gz,H4K20me1  
ENCFF465VTK.bed.gz,H3K36me3  
ENCFF763UDO.bed.gz,POLR2A  
ENCFF545SGL.bed.gz,H3K9me3  
ENCFF275TFD.bed.gz,POLR2A  
ENCFF955FKY.bed.gz,H3K4me1  
ENCFF592OPP.bed.gz,REST  
ENCFF767XFY.bed.gz,POLR2A  
ENCFF724QCH.bed.gz,H3K36me3  
ENCFF605QPO.bed.gz,H3K27ac  
ENCFF207PTM.bed.gz,H3K9me3  
ENCFF481ARW.bed.gz,H3K27ac  
ENCFF728AVF.bed.gz,H3K36me3  
ENCFF774DHN.bed.gz,H3K27me3  
ENCFF876RAM.bed.gz,H3K4me3  
ENCFF758IVR.bed.gz,H3K4me2  
ENCFF130OCI.bed.gz,H3K9me3  
ENCFF283EDY.bed.gz,H3K4me3  
ENCFF510UBQ.bed.gz,REST  
ENCFF119YNJ.bed.gz,H3K4me2  
ENCFF686EBL.bed.gz,H3K27me3  
ENCFF088CCX.bed.gz,H3K4me3  
ENCFF001WZF.bed.gz,H3K27me3  
ENCFF771NEX.bed.gz,H3K9ac  
ENCFF001UTT.bed.gz,POLR2A  
ENCFF001SVV.bed.gz,H3K9me3  
ENCFF357ALM.bed.gz,H3K4me1  
ENCFF471UPF.bed.gz,H3K4me1  
ENCFF511UOT.bed.gz,H3K4me3  
ENCFF186TTX.bed.gz,H3K4me3  
ENCFF132ZVY.bed.gz,H3K79me2  
ENCFF258ERV.bed.gz,H3K4me1  
ENCFF002CFV.bed.gz,EP300  
ENCFF010YLV.bed.gz,H3K27ac  
ENCFF534HIJ.bed.gz,H3K27me3  
ENCFF109RQV.bed.gz,POLR2AphosphoS5  
ENCFF222HRB.bed.gz,H3K36me3  
ENCFF201YFM.bed.gz,H4K20me1  
ENCFF013FRY.bed.gz,POLR2A  
ENCFF841AZX.bed.gz,REST  
ENCFF086VAY.bed.gz,H3K27ac  
ENCFF498MXX.bed.gz,POLR2AphosphoS5  
ENCFF216RHO.bed.gz,H3K4me3  
ENCFF851HUJ.bed.gz,YY1  
ENCFF107EPC.bed.gz,H3K9ac  
ENCFF001XFB.bed.gz,H3K36me3  
ENCFF888EQW.bed.gz,H3K27me3  
ENCFF002CUQ.bed.gz,POLR2A  
ENCFF230BLU.bed.gz,H3K27me3  
ENCFF217IWE.bed.gz,H3K27ac  
ENCFF006EFA.bed.gz,H3K4me3  
ENCFF874DLO.bed.gz,H3K4me3  
ENCFF001VJA.bed.gz,POLR2A  
ENCFF001TBO.bed.gz,H3K4me2  
ENCFF001XIQ.bed.gz,H3K27me3  
ENCFF003WGE.bed.gz,H3K9ac  
ENCFF747WWH.bed.gz,H3K79me2  
ENCFF922RLL.bed.gz,H3K36me3  
ENCFF518WBH.bed.gz,H3K4me3  
ENCFF375UUB.bed.gz,H3K4me3  
ENCFF810OHN.bed.gz,H3K4me1  
ENCFF262QIB.bed.gz,POLR2A  
ENCFF183TUM.bed.gz,H3K9ac  
ENCFF322CML.bed.gz,H3K36me3  
ENCFF995CTV.bed.gz,H3K9me3  
ENCFF428PSB.bed.gz,RAD21  
ENCFF643KYO.bed.gz,H3K4me3  
ENCFF652DFB.bed.gz,H3K4me2  
ENCFF072IIJ.bed.gz,H4K20me1  
ENCFF592CNR.bed.gz,H3K79me2  
ENCFF002DBE.bed.gz,POLR2A  
ENCFF228FJJ.bed.gz,H3K4me3  
ENCFF917NOB.bed.gz,YY1  
ENCFF143NLT.bed.gz,H3K4me1  
ENCFF919ZCR.bed.gz,H3K27me3  
ENCFF680FOJ.bed.gz,H3K79me2  
ENCFF017RHE.bed.gz,EP300  
ENCFF721JKB.bed.gz,POLR2A  
ENCFF159MZF.bed.gz,H3K36me3  
ENCFF785BQN.bed.gz,H3K9me3  
ENCFF677NQC.bed.gz,H3K4me3  
ENCFF400WQK.bed.gz,H3K36me3  
ENCFF189XZY.bed.gz,H3K27ac  
ENCFF356RWD.bed.gz,REST  
ENCFF802SML.bed.gz,H3K4me3  
ENCFF371WPQ.bed.gz,H2AFZ  
ENCFF586OXY.bed.gz,H3K4me3  
ENCFF789XYI.bed.gz,H3K4me3  
ENCFF885HNC.bed.gz,H3K27me3  
ENCFF001VDS.bed.gz,RAD21  
ENCFF732XGR.bed.gz,RAD21  
ENCFF442KKC.bed.gz,H3K4me1  
ENCFF311CAL.bed.gz,H3K27ac  
ENCFF295AER.bed.gz,H3K9ac  
ENCFF260ODB.bed.gz,H3K9me3  
ENCFF581WDX.bed.gz,H3K27ac  
ENCFF275WQS.bed.gz,H3K4me3  
ENCFF987KYM.bed.gz,POLR2A  
ENCFF745ZYF.bed.gz,H3K36me3  
ENCFF827EAA.bed.gz,H3K4me3  
ENCFF886AAQ.bed.gz,H3K27me3  
ENCFF675UUD.bed.gz,H3K27me3  
ENCFF002CIL.bed.gz,YY1  
ENCFF373IUX.bed.gz,H3K4me3  
ENCFF859PGV.bed.gz,H3K4me3  
ENCFF236GGM.bed.gz,H3K4me1  
ENCFF505NSP.bed.gz,YY1  
ENCFF001UHB.bed.gz,EP300  
ENCFF565WMG.bed.gz,H3K27me3  
ENCFF628FHP.bed.gz,H2AFZ  
ENCFF703EJD.bed.gz,H3K9me3  
ENCFF841NML.bed.gz,H3K27ac  
ENCFF426KBW.bed.gz,H3K4me1  
ENCFF001STB.bed.gz,H3K27me3  
ENCFF001SZN.bed.gz,H3K9me3  
ENCFF812OUR.bed.gz,H3K79me2  
ENCFF171GKK.bed.gz,H3K9ac  
ENCFF339YNI.bed.gz,H3K27ac  
ENCFF002DAH.bed.gz,POLR2A  
ENCFF747VIZ.bed.gz,H3K27me3  
ENCFF202AUJ.bed.gz,H3K36me3  
ENCFF574FRF.bed.gz,H3K4me1  
ENCFF001UAG.bed.gz,YY1  
ENCFF260BCS.bed.gz,EP300  
ENCFF822UCR.bed.gz,H3K4me3  
ENCFF613LHD.bed.gz,H3K4me2  
ENCFF289EDD.bed.gz,H3K79me2  
ENCFF987BIP.bed.gz,POLR2A  
ENCFF001WWL.bed.gz,H3K27me3  
ENCFF757WPX.bed.gz,H3K4me3  
ENCFF099JBM.bed.gz,H3K4me3  
ENCFF260TYP.bed.gz,POLR2A  
ENCFF025RHX.bed.gz,H3K9me3  
ENCFF138MBB.bed.gz,H4K20me1  
ENCFF431UTV.bed.gz,H4K20me1  
ENCFF300JYE.bed.gz,H3K27ac  
ENCFF001WYS.bed.gz,H3K4me3  
ENCFF268RMZ.bed.gz,H3K4me1  
ENCFF980EGR.bed.gz,H3K36me3  
ENCFF190ZWT.bed.gz,H3K27ac  
ENCFF691XAL.bed.gz,H3K9me3  
ENCFF564BKG.bed.gz,H3K9me3  
ENCFF658GRO.bed.gz,REST  
ENCFF584NFP.bed.gz,H3K36me3  
ENCFF344THS.bed.gz,H3K27ac  
ENCFF878SLR.bed.gz,H3K4me3  
ENCFF299TIE.bed.gz,H3K4me1  
ENCFF001TXX.bed.gz,EP300  
ENCFF001XHH.bed.gz,H3K27me3  
ENCFF423OHU.bed.gz,H3K9me3  
ENCFF660TAR.bed.gz,H3K4me1  
ENCFF755ZLD.bed.gz,H3K9me3  
ENCFF547MKE.bed.gz,H3K36me3  
ENCFF555RQM.bed.gz,H3K4me3  
ENCFF001XGU.bed.gz,H3K4me3  
